1.138264003142678074e-02 -1.043946999378165263e-01 6.534630533626770155e-02
-5.998813676228304664e-03 -1.172726781260003404e-01 6.089590481479162376e-02
-6.169332554469483809e-03 -1.110114845090098834e-01 6.180935038843832219e-02
-6.335828555936822565e-03 -1.048980048028662626e-01 6.270124597876186590e-02
-6.498442382315575139e-03 -9.892707265588684962e-02 6.357234530483965584e-02
9.289602755263609568e-03 -7.057659299669843955e-02 7.011005443933160386e-02
8.967369843669990848e-03 -6.537013671981967144e-02 7.084345597071556311e-02
-6.223981284512888901e-03 -8.079998987086262074e-02 6.632830582029602962e-02
-6.380278816642610817e-03 -7.537452141034151065e-02 6.711858906659717849e-02
-6.533139596230332774e-03 -7.006835101082709016e-02 6.789149514821371523e-02
-6.682675744278498975e-03 -6.487758667892584707e-02 6.864759097972561452e-02
4.530193017144226730e-02 8.979195879334933572e-03 8.725340439447962226e-02
-8.665666345676704962e-03 -1.934990802785085950e-02 7.518185832094931298e-02
-8.778712740056385244e-03 -1.519901652413846449e-02 7.578743190686507147e-02
-9.528686303407342406e-03 -1.188106433692720509e-02 7.617582692124252874e-02
-9.631516431571594122e-03 -7.873734209315808030e-03 7.676137094283203011e-02
-1.036193636724519473e-02 -4.669858586110131604e-03 7.713550855111467319e-02
-1.045517909173523594e-02 -7.987630548683122278e-04 7.770202964914751931e-02
-1.054668562630619102e-02 3.000252246265378009e-03 7.825800206121331926e-02
-1.125116929034312291e-02 6.038511434732718453e-03 7.861108519661344496e-02
-1.133386536813339729e-02 9.711697652580397744e-03 7.914948116620877661e-02
-1.141506100201331378e-02 1.331823730097203562e-02 7.967810843847859814e-02
-1.209526950693027778e-02 1.620338187430064858e-02 8.001176946470957285e-02
-1.216835225396447132e-02 1.969346459260973292e-02 8.052412344902122598e-02
-1.224014203756173050e-02 2.312180155655457758e-02 8.102741298248276880e-02
-1.289758801966120472e-02 2.586510636259758966e-02 8.134312194715323519e-02
-1.296189288513627941e-02 2.918545035331143733e-02 8.183131535731834327e-02
-1.302508775386385792e-02 3.244848031338393168e-02 8.231108182974827825e-02
-1.308720112018636750e-02 3.565566753146343082e-02 8.278263768944567336e-02
-1.314826051142966093e-02 3.880843336486550221e-02 8.324619191996072975e-02
-1.320829252858014141e-02 4.190815133991193653e-02 8.370194647220595419e-02
-1.382716089144681026e-02 4.438968676541343861e-02 8.398402676471154737e-02
-1.388066305150845170e-02 4.739646071506053993e-02 8.442680161432290775e-02
-1.393328584231286887e-02 5.035381489227797047e-02 8.486229895233152187e-02
-1.398505076730405250e-02 5.326295777154871347e-02 8.529069673761173476e-02
-1.450335172430514477e-02 8.239101192473674562e-02 8.958006800832639394e-02
-1.404773029686963437e-02 8.525202787129126936e-02 9.007483884504718930e-02
-1.409363053163154023e-02 8.762205955611218622e-02 9.042330691150295141e-02
-1.413886002884168561e-02 8.995745810107830254e-02 9.076668283368156953e-02
-1.369686119502004293e-02 9.268774650518202263e-02 9.123988986156993108e-02
-1.374423444301358516e-02 9.495006642119563356e-02 9.157200480448417224e-02
-1.331243913108775753e-02 9.759579169039506175e-02 9.203106113936460053e-02
-1.288786180715104437e-02 1.001972904182492630e-01 9.248244378483716499e-02
-1.247032298509166345e-02 1.027556623641310285e-01 9.292634355871383367e-02
-1.252473830428316864e-02 1.048762485375859255e-01 9.323619987615978932e-02
-1.257840095296582084e-02 1.069675028482868773e-01 9.354177027347171380e-02
-1.263132644024135207e-02 1.090300296919659018e-01 9.384314306388963356e-02
-1.222774999975248175e-02 1.114443809572194799e-01 9.426343791105711023e-02
-1.228226690673457980e-02 1.134461587869539656e-01 9.455547729042292071e-02
-1.233605093447312506e-02 1.154210264065750335e-01 9.484359073907683291e-02
-1.238911676261189934e-02 1.173695228302550353e-01 9.512785689379965604e-02
-1.244147868134863957e-02 1.192921727722992542e-01 9.540835230516443721e-02
-1.249315060426472654e-02 1.211894871182349620e-01 9.568515150626380472e-02
-1.298238172101196658e-02 1.227107906537927007e-01 9.584215176466957808e-02
-1.302992033229189231e-02 1.245633888427452041e-01 9.611285014973008911e-02
-1.307684392590856282e-02 1.263920195539265934e-01 9.638004644914391350e-02
-1.312316436008763645e-02 1.281971449070075098e-01 9.664380818702351938e-02
-1.359715792116489297e-02 1.296446605192749235e-01 9.679196193265209025e-02
-1.363963790635907072e-02 1.314082735169835869e-01 9.705006043833436236e-02
-1.368158156447816728e-02 1.331496201839408866e-01 9.730490034550244582e-02
-1.372299898882702734e-02 1.348691195571015411e-01 9.755654297872806691e-02
-1.334611350200744576e-02 1.368855597645018407e-01 9.791334406624684072e-02
-1.338904769235675987e-02 1.385587218772299789e-01 9.815782356782511153e-02
-1.343145376307569236e-02 1.402113029623584251e-01 9.839929580589241997e-02
-1.306399469088993792e-02 1.421500129458768691e-01 9.874308274266750673e-02
-1.270180136722289660e-02 1.440609408986968099e-01 9.908194315649052064e-02
-1.274748901124354503e-02 1.456468704286899007e-01 9.931295243181628707e-02
-1.239226216339693945e-02 1.475081237833854031e-01 9.964335929698693584e-02
-1.204202404235006456e-02 1.493432381101670314e-01 9.996912600167119634e-02
-1.209070064003970289e-02 1.508664632413566076e-01 1.001903061924782068e-01
-1.174703496795602604e-02 1.526548134061881112e-01 1.005081125916244406e-01
-1.179681231058196840e-02 1.541393501868372484e-01 1.007233360950616496e-01
-1.107380196649043573e-02 1.561581494881457699e-01 1.011306878831423339e-01
-1.112677467869937174e-02 1.576023531514283427e-01 1.013394044721549481e-01
-1.079854201704045363e-02 1.592987812717516216e-01 1.016411991080906352e-01
-1.085242173917152185e-02 1.607072459568022194e-01 1.018444290394368429e-01
-1.090569281623347819e-02 1.620998001090649399e-01 1.020453632110664699e-01
-1.095836550351888400e-02 1.634767118111658257e-01 1.022440403051092794e-01
-1.138275348826912371e-02 1.645811450442282164e-01 1.023479808082537884e-01
-1.143224145493183103e-02 1.659303435232639123e-01 1.025429672299093542e-01
-1.111289238099983853e-02 1.675161841991938683e-01 1.028269031236146158e-01
-1.152958471617415021e-02 1.685842286769547171e-01 1.029265072187572905e-01
-1.157745786722426048e-02 1.698894021754674688e-01 1.031151311418264660e-01
-1.271641223715972054e-02 1.704467066200505698e-01 1.030334591039359787e-01
-1.275746874868337842e-02 1.717314782170825949e-01 1.032200146046012290e-01
-1.243734409881773473e-02 1.732422783193517390e-01 1.034928189210724409e-01
-1.283825964544373088e-02 1.742596484294162973e-01 1.035871180343614084e-01
-1.323566999901714530e-02 1.752681237019727833e-01 1.036805926932246325e-01
-1.434467044029548964e-02 1.757997124002474987e-01 1.035994115239993602e-01
-1.473285639350405476e-02 1.767946907779882060e-01 1.036922015932005420e-01
-1.476216364118247346e-02 1.780114200846595329e-01 1.038702656108051736e-01
-1.514484417009255221e-02 1.789873777805705835e-01 1.039610040584036943e-01
-1.517171836137643642e-02 1.801810729554506885e-01 1.041359695061008783e-01
-1.554903151968990010e-02 1.811385492434936517e-01 1.042247171153184715e-01
-1.557355888945999300e-02 1.823098592015078290e-01 1.043966687199908150e-01
-1.594563790040511020e-02 1.832493731697192874e-01 1.044834839499423629e-01
-1.596790114364439114e-02 1.843989226689249639e-01 1.046525033321932252e-01
-1.598993705430705459e-02 1.855367339839495144e-01 1.048197968377937855e-01
-1.601174909668517249e-02 1.866629859914817058e-01 1.049853907671577796e-01
-1.603334066503737595e-02 1.877778539520736090e-01 1.051493108890148437e-01
-1.605471508534965855e-02 1.888815096010601213e-01 1.053115824537785017e-01
-1.607587561704333992e-02 1.899741212367485055e-01 1.054722302065127237e-01
-1.609682545463204592e-02 1.910558538059746181e-01 1.056312783995114468e-01
-1.611756772932937398e-02 1.921268689871152846e-01 1.057887508045038116e-01
-1.613810551060906179e-02 1.931873252706457489e-01 1.059446707244987296e-01
-1.615844180771923433e-02 1.942373780373266023e-01 1.060990610052807703e-01
-1.617857957115226286e-02 1.952771796341001009e-01 1.062519440465691661e-01
-1.619852169407183864e-02 1.963068794477751400e-01 1.064033418128518954e-01
-1.621827101369859025e-02 1.973266239765745222e-01 1.065532758439053374e-01
-1.623783031265578838e-02 1.983365568996173223e-01 1.067017672650102528e-01
-1.625720232027631079e-02 1.993368191444051252e-01 1.068488367968744440e-01
-1.627638971387230377e-02 2.003275489523790864e-01 1.069945047652716280e-01
-1.629539511996865378e-02 2.013088819426109843e-01 1.071387911104059454e-01
-1.631422111550161896e-02 2.022809511736913812e-01 1.072817153960115566e-01
-1.633287022898356755e-02 2.032438872038728472e-01 1.074232968181955128e-01
-1.635134494163510699e-02 2.041978181495257283e-01 1.075635542140324225e-01
-1.636964768848560986e-02 2.051428697419621361e-01 1.077025060699195874e-01
-1.607502094184724145e-02 2.062572902156397381e-01 1.079122191193415264e-01
-1.609441280240989092e-02 2.071833527977413325e-01 1.080481677176863831e-01
-1.611362679425213523e-02 2.081009212198338398e-01 1.081828693493902260e-01
-1.613266535341022559e-02 2.090101118153660509e-01 1.083163410925313958e-01
-1.615153087163827272e-02 2.099110388030837604e-01 1.084485997147438541e-01
-1.617022569740991095e-02 2.108038143348637261e-01 1.085796616802393311e-01
-1.618875213689286580e-02 2.116885485422548563e-01 1.087095431566397485e-01
-1.620711245489732388e-02 2.125653495817675653e-01 1.088382600216258600e-01
-1.622530887579889947e-02 2.134343236789502385e-01 1.089658278694076721e-01
-1.624334358443698528e-02 2.142955751712904422e-01 1.090922620170225454e-01
-1.626121872698926829e-02 2.151492065499777395e-01 1.092175775104661517e-01
-1.627893641182315276e-02 2.159953185005623610e-01 1.093417891306611434e-01
-1.629649871032472913e-02 2.168340099425446477e-01 1.094649113992691158e-01
-1.601919179753653194e-02 2.178240643629748841e-01 1.096534776462678162e-01
-1.603771585645359654e-02 2.186468641828807069e-01 1.097740792386043551e-01
-1.605607969261603485e-02 2.194625472442920389e-01 1.098936376945838789e-01
-1.607428537582841072e-02 2.202712054835837541e-01 1.100121664897479451e-01
-1.609233494039703782e-02 2.210729292603723639e-01 1.101296788685253714e-01
-1.611023038588771383e-02 2.218678073911743986e-01 1.102461878491656222e-01
-1.612797367786419217e-02 2.226559271822065034e-01 1.103617062285465328e-01
-1.614556674860785287e-02 2.234373744613523116e-01 1.104762465868597276e-01
-1.616301149781919355e-02 2.242122336093206880e-01 1.105898212921777451e-01
-1.618030979330162267e-02 2.249805875900194319e-01 1.107024425049060179e-01
-1.619746347162816583e-02 2.257425179801673121e-01 1.108141221821231925e-01
-1.621447433879142849e-02 2.264981049981658889e-01 1.109248720818131057e-01
-1.623134417083748476e-02 2.272474275322541037e-01 1.110347037669914411e-01
-1.596943446088584101e-02 2.281328713905092509e-01 1.112053622002916603e-01
-1.598715976518442355e-02 2.288687609372318521e-01 1.113130570248382495e-01
-1.600474002426862871e-02 2.295986287392630110e-01 1.114198705884117818e-01
-1.602217701122971363e-02 2.303225484088408936e-01 1.115258136639021569e-01
-1.603947247037624049e-02 2.310405923632520564e-01 1.116308968493223835e-01
-1.578396026534775731e-02 2.318893972160002703e-01 1.117951374988593455e-01
-1.580206218156865461e-02 2.325948359384302222e-01 1.118982149627474471e-01
-1.609052670439102203e-02 2.331601766871388981e-01 1.119410904957592878e-01
-1.637710507315634501e-02 2.337218208989689239e-01 1.119836856828216459e-01
-1.639265607139894429e-02 2.344125636033974613e-01 1.120849310502045337e-01
-1.667618665688436544e-02 2.349660916501204178e-01 1.121267521224143665e-01
-1.695788267640034597e-02 2.355160381300931693e-01 1.121683025941323936e-01
-1.723776187818480687e-02 2.360624376926550305e-01 1.122095850832431352e-01
-1.751584178227461389e-02 2.366053245416353812e-01 1.122506021739712173e-01
-1.805798207613797807e-02 2.370160501305405010e-01 1.122335205558418481e-01
-1.833186050823409213e-02 2.375528046552961015e-01 1.122742281050464197e-01
-1.860399380192841873e-02 2.380861390095537211e-01 1.123146762679721189e-01
-1.887439858413784977e-02 2.386160857792049006e-01 1.123548675159382337e-01
-1.887984951933720928e-02 2.392682349190771995e-01 1.124517948106274201e-01
-1.914748923072236847e-02 2.397907397007567609e-01 1.124912719614854228e-01
-1.941344619350454659e-02 2.403099593040639304e-01 1.125305009050795724e-01
-1.967773622803205974e-02 2.408259246145785237e-01 1.125694839749286358e-01
-1.994037495695957785e-02 2.413386661319289750e-01 1.126082234753912614e-01
-2.020137780832652330e-02 2.418482139758024174e-01 1.126467216821201850e-01
-2.046076001857814741e-02 2.423545978918425492e-01 1.126849808425078037e-01
-2.071853663553042957e-02 2.428578472574380864e-01 1.127230031761234930e-01
-2.097472252128020770e-02 2.433579910874036356e-01 1.127607908751427634e-01
-2.122933235506147334e-02 2.438550580395567047e-01 1.127983461047687985e-01
-2.148238063604920867e-02 2.443490764201907972e-01 1.128356710036457489e-01
-2.173388168611173690e-02 2.448400741894492527e-01 1.128727676842649075e-01
-2.198384965251276579e-02 2.453280789666001382e-01 1.129096382333631965e-01
-2.223229851056415796e-02 2.458131180352152445e-01 1.129462847123144098e-01
-2.247924206623049675e-02 2.462952183482548241e-01 1.129827091575135167e-01
-2.272469395868641565e-02 2.467744065330602643e-01 1.130189135807536660e-01
-2.296866766282777694e-02 2.472507088962565269e-01 1.130548999695968060e-01
-2.321117649173759512e-02 2.477241514285664359e-01 1.130906702877372549e-01
-2.345223359910764138e-02 2.481947598095380902e-01 1.131262264753589986e-01
-2.369185198161675304e-02 2.486625594121880667e-01 1.131615704494863955e-01
-2.393004448126664907e-02 2.491275753075615218e-01 1.131967041043287769e-01
-2.416682378767614353e-02 2.495898322692112759e-01 1.132316293116188144e-01
-2.440220244033470751e-02 2.500493547775971548e-01 1.132663479209450180e-01
-2.463619283081612196e-02 2.505061670244077554e-01 1.133008617600780310e-01
-2.486880720495304731e-02 2.509602929168058272e-01 1.133351726352916367e-01
-2.510005766497342555e-02 2.514117560815988250e-01 1.133692823316777010e-01
-2.532995617159931184e-02 2.518605798693369091e-01 1.134031926134558832e-01
-2.555851454610907902e-02 2.523067873583383358e-01 1.134369052242776288e-01
-2.578574447236364753e-02 2.527504013586457932e-01 1.134704218875253190e-01
-2.601165749879743444e-02 2.531914444159127364e-01 1.135037443066056195e-01
-2.623626504037487178e-02 2.536299388152233325e-01 1.135368741652383467e-01
-2.621531609331406720e-02 2.541706222086273503e-01 1.136209281450334119e-01
-2.668160867297117433e-02 2.544993694999218015e-01 1.136025628393019238e-01
-2.665922126712241824e-02 2.550339148492364316e-01 1.136859057108705606e-01
-2.687927314463950390e-02 2.554618647304754964e-01 1.137181162734018924e-01
-2.709807230972245684e-02 2.558873783764801790e-01 1.137501434674810519e-01
-2.731562942918070586e-02 2.563104765317215650e-01 1.137819888544849001e-01
-2.753195504906302826e-02 2.567311797058193235e-01 1.138136539781138129e-01
-2.774705959636160346e-02 2.571495081768557789e-01 1.138451403646410232e-01
-2.796095338068746439e-02 2.575654819946338603e-01 1.138764495231577856e-01
-2.817364659591751336e-02 2.579791209838808164e-01 1.139075829458146283e-01
-2.838514932181405992e-02 2.583904447473971966e-01 1.139385421080581495e-01
-2.859547152561715821e-02 2.587994726691539293e-01 1.139693284688644004e-01
